date,edit_count,sentiment_mean,neg_sentiment_ratio
2022-02-27,4.3,-0.43004645295943944,0.6803339366935858
2022-02-28,4.3,-0.4400263069868696,0.6803339366935858
2022-03-02,4.133333333333334,-0.46080121750307873,0.6914450478046968
2022-03-07,4.133333333333334,-0.46283774330886995,0.6914450478046968
2022-03-08,4.1,-0.46299868975751396,0.6914450478046968
2022-03-10,4.1,-0.49632367645375725,0.7247783811380302
2022-03-16,4.1,-0.49791028951280114,0.7247783811380302
2022-03-26,4.166666666666667,-0.46021649097077844,0.702556158915808
2022-03-27,4.166666666666667,-0.39386559779120284,0.6692228255824747
2022-03-28,4.166666666666667,-0.3300837780502716,0.6358894922491414
2022-03-29,4.166666666666667,-0.3603119865524053,0.652556158915808
2022-03-30,4.0,-0.3722487034533367,0.6581117144713636
2022-04-03,4.0,-0.40556457063892937,0.691445047804697
2022-04-05,4.066666666666666,-0.38369593773953903,0.6803339366935858
2022-04-08,4.066666666666666,-0.38400938465866236,0.6803339366935858
2022-04-19,4.333333333333333,-0.33240582125281304,0.6544080107676599
2022-04-26,4.233333333333333,-0.351515437333733,0.6644080107676599
2022-04-27,3.5,-0.3271717732909894,0.6517536897800055
2022-04-28,3.3333333333333335,-0.30972256469364723,0.644809245335561
2022-05-09,3.433333333333333,-0.29938028594820787,0.6392536897800055
2022-05-10,2.966666666666667,-0.330362121472449,0.6570314675577833
2022-05-11,3.066666666666667,-0.31428465665349453,0.64869813422445
2022-05-12,3.0,-0.2776132403575952,0.6292536897800055
2022-05-13,2.8333333333333335,-0.287577914784991,0.6340155945419104
2022-05-16,2.8333333333333335,-0.3320751861638261,0.6673489278752437
2022-05-17,2.8333333333333335,-0.3397733088241451,0.6673489278752437
2022-05-22,3.1333333333333333,-0.3290562192506028,0.6606822612085771
2022-05-24,3.2666666666666666,-0.3234347012214958,0.6606822612085771
2022-05-29,3.2666666666666666,-0.2902811563584307,0.6440155945419104
2022-05-31,3.2666666666666666,-0.2269761916570961,0.610682261208577
2022-06-01,2.6666666666666665,-0.25227577913690497,0.622962962962963
2022-06-03,2.6666666666666665,-0.3086504462250957,0.6562962962962964
2022-06-06,2.6666666666666665,-0.30865379203248905,0.6562962962962964
2022-06-07,2.7,-0.3461525969593613,0.672962962962963
2022-06-09,2.7,-0.3461512022106736,0.672962962962963
2022-06-13,2.7333333333333334,-0.31616025297730055,0.6562962962962964
2022-06-14,2.7666666666666666,-0.3042804949371903,0.6507407407407407
2022-06-15,2.7666666666666666,-0.3050456099598496,0.6507407407407407
2022-06-17,2.7666666666666666,-0.3146281751879939,0.6507407407407407
2022-06-19,2.8666666666666667,-0.3602426367887744,0.6757407407407408
2022-06-25,2.7666666666666666,-0.377209918487955,0.6840740740740741
2022-06-29,2.8,-0.37672584731269765,0.6840740740740741
2022-07-03,2.8,-0.37578675030558195,0.6840740740740741
2022-07-13,2.7333333333333334,-0.36436297243392024,0.6618518518518519
2022-07-14,2.7333333333333334,-0.36510412638937983,0.6618518518518519
2022-07-29,2.5,-0.3835414352350765,0.6711111111111112
2022-08-02,2.466666666666667,-0.4151017678115103,0.6877777777777779
2022-08-14,2.3333333333333335,-0.46370412631167307,0.7127777777777778
2022-08-17,2.3333333333333335,-0.4494207361340523,0.7016666666666667
2022-08-23,2.2,-0.48141782903008995,0.7183333333333334
2022-08-29,2.2333333333333334,-0.4856099409196112,0.7183333333333334
2022-09-01,2.1333333333333333,-0.5021246236893866,0.7266666666666667
2022-09-02,2.1,-0.5294893581668536,0.7405555555555556
2022-09-06,2.066666666666667,-0.46927694668372477,0.7072222222222223
2022-09-08,2.066666666666667,-0.47610397328933085,0.7072222222222223
2022-09-10,2.1333333333333333,-0.4760002085566521,0.7072222222222223
2022-09-17,1.9333333333333333,-0.48545321573813754,0.7138888888888889
2022-09-20,1.8,-0.45740710977050997,0.6972222222222223
2022-09-21,1.9,-0.4547718257043097,0.6938888888888889
2022-09-22,1.9666666666666666,-0.5180362128880289,0.7272222222222222
2022-09-27,1.9666666666666666,-0.4848276916808552,0.6938888888888889
2022-09-28,2.0,-0.4848601692583826,0.6938888888888889
2022-09-30,2.066666666666667,-0.46266947524415125,0.6827777777777778
2022-10-01,2.1,-0.44516681734058594,0.6772222222222222
2022-10-02,2.1666666666666665,-0.42279908693499035,0.6661111111111111
2022-10-04,2.2,-0.42735861642493145,0.6716666666666666
2022-10-06,2.1333333333333333,-0.47024501466088825,0.6938888888888889
2022-10-16,2.066666666666667,-0.44920277102126016,0.6827777777777777
2022-10-18,2.066666666666667,-0.5060225040051672,0.716111111111111
2022-10-23,2.033333333333333,-0.4597633595599069,0.691111111111111
2022-10-24,2.033333333333333,-0.4547760601176156,0.691111111111111
2022-10-25,2.033333333333333,-0.45424673312240177,0.691111111111111
